SITEID_12,UID,LAT_DD,LON_DD,LakeArea,LakeDepth,LakePerim,LakeEleva,HUC2,HUC8,SITEID_07,ECO3,ECO3_2015,ECO4,ECO4_2015,EPA_REG,Cond,DOC,NTL,pH,PTL,Silica,Temp,Sol
NLA12_MI-101,1000164,43.21860654,-85.46809659,20.59036148,5.8,1.989710514,224.37,4,4050006,NLA06608-0234,56,56,56g,56g,Region_5,274,6.14,0.789,8.3,17,0.69,22.42307692,5.926405229
NLA12_MI-102,1000092,43.94203389,-86.44955883,239.2614117,12.9,18.77734746,176.99,4,4060101,NLA06608-1626,56,56,56d,56d,Region_5,365,2.57,0.588,8.65,46,7.083,20.67307692,6.226535948
NLA12_MI-103,1000162,44.43034743,-83.92044853,105.5829396,15,7.786971447,273.24,4,4070007,NLA06608-1162,50,50,50ae,50ae,Region_5,243,8.51,0.581,8.38,29,6.666,19.24615385,5.823856209
NLA12_MI-104,1000070,42.37792782,-86.04479965,109.0730023,8.7,7.760964342,203.67,4,4050002,NLA06608-1771,56,56,56d,56d,Region_5,240,7.46,0.619,8.54,18,3.255,27.38076923,6.42124183
NLA12_MI-105,1000056,43.2314452,-86.31568591,1899.63343,18.2,49.51063769,176.65,4,4060102,NLA06608-0938,56,56,56d,56d,Region_5,359,6.17,0.546,8.5,44,6.45,23.10512821,6.226535948
NLA12_MI-106,1000156,45.17151443,-84.98252331,184.4345589,6,6.069711082,214.79,4,4060105,NLA06608-1434,51,51,51m,51m,Region_5,279,6.34,0.511,8.37,36,11.372,23.35897436,5.947058824
NLA12_MI-107,1000153,45.41585495,-84.84528421,957.6001108,16,28.32591962,181.95,4,4070004,NLA06608-1334,50,50,50ab,50ab,Region_5,299,3.64,0.318,8.52,31,10.681,20.44333333,5.947058824
NLA12_MI-108,1000066,42.08123991,-86.21361091,81.73778302,9,3.690177151,232.46,4,4050001,NLA06608-1003,56,56,56f,56f,Region_5,144.2,5.13,0.558,8.26,14,0.504,24.76875,6.42124183
NLA12_MI-109,1000052,42.62319809,-85.19033981,177.5017494,9.5,14.54437771,241.34,4,4050007,NLA06608-1130,56,56,56g,56g,Region_5,537,4.69,0.569,8.44,44,7.537,19.43888889,6.084117647
NLA12_MI-110,1000094,42.7448541,-83.30902829,11.22241463,10.1,1.454315343,301.57,4,4090003,NLA06608-1034,56,56,56h,56h,Region_5,609,8.68,0.551,8.52,10,3.673,23.38717949,5.946339869
NLA12_MI-111,7001,42.2158744,-83.58440358,384.9121869,8.5,17.21910366,218.11,4,4090005,NLA06608-1487,57,57,57a,57a,Region_5,759,5.93,0.958,8.54,36,3.162,28.10512821,5.946339869
NLA12_MI-112,1000080,41.94278644,-85.31406375,195.7958733,13.1,11.53051229,258.64,4,4050001,NLA06608-0363,56,56,56b,56b,Region_5,445,5.63,0.79,8.5,38,7.977,25.31025641,6.104509804
NLA12_MI-113,1000168,43.62015035,-85.28522778,88.64700506,15.5,4.378988544,292.17,4,4060102,NLA06608-1450,50,50,50af,50af,Region_5,284,4.24,0.436,8.5,75,14.557,20.10384615,5.926405229
NLA12_MI-114,7002,42.51653009,-83.79679212,63.78462006,6.5,4.692244429,274.5,4,4090005,NLA06608-1782,56,56,56h,56h,Region_5,747,7.09,0.659,8.44,51,10.271,25.08333333,5.946339869
NLA12_MI-115,1000081,42.18639352,-85.57428357,131.8145051,2.6,4.469202458,260.47,4,4050003,NLA06608-1387,56,56,56b,56b,Region_5,484,6.42,0.588,8.99,15,1.408,28.6,6.084117647
NLA12_MI-116,1000123,47.12988727,-88.31624411,69.27843573,3.2,4.89305436,189.3,4,4020103,NLA06608-0734,50,50,50u,50u,Region_5,54.9,16.05,0.514,7.57,36,2.475,22.88,5.947843137
NLA12_MI-117,1000091,42.61885968,-83.50544419,30.03726716,11.2,2.423465243,284.65,4,4090005,NLA06608-0010,56,56,56h,56h,Region_5,755,4.72,0.489,8.47,18,7.668,25.57435897,5.946339869
NLA12_MI-118,1000106,46.1517719,-88.83001694,55.62427711,17.5,4.034213353,497.39,4,4030106,NLA06608-0286,50,50,50j,50j,Region_5,21.5,3.85,0.389,6.69,8,0.27,14.61470588,5.530588235
NLA12_MI-120,1000072,41.79511788,-86.47416191,4.425981362,4.9,0.860247501,209.88,4,4040001,,56,56,56f,56f,Region_5,473,6.95,0.781,8.47,49,11.278,25.375,6.119150327
NLA12_MI-122,1000148,45.12471531,-84.17989786,58.51410658,26.3,3.300850382,264.76,4,4070005,,50,50,50ac,50ac,Region_5,273,2.61,0.218,8.38,21,7.055,19.52435897,5.947058824
NLA12_MI-123,1000098,41.88595109,-84.59594103,19.08103971,14.6,1.769332583,334.29,4,4050001,,56,56,56h,56h,Region_5,369,7.68,0.501,8.48,22,6.881,21.93846154,6.125620915
NLA12_MI-124,1000047,43.37342619,-86.14530228,20.7984169,2.9,2.059968311,198.02,4,4060102,NLA06608-4867,56,56,56d,56d,Region_5,251,5.95,0.616,8.42,38,17.242,28.79230769,6.226535948
NLA12_MI-125,7795,46.79211529,-88.25774765,23.58284069,2.7,2.081826776,304.03,4,4020105,,50,50,50w,50w,Region_5,62.5,11.92,0.513,7.36,21,1.71,23.28974359,5.530588235
NLA12_MI-126,1000157,44.88662282,-84.39873637,19.90411384,8.5,3.370563808,371.44,4,4070007,,50,50,50ae,50ae,Region_5,212,7.3,0.669,8.35,39,11.667,21.23589744,5.611045752
NLA12_MI-128,1000076,42.20474298,-85.70757399,59.29438337,15.2,5.744637724,272.05,4,4050003,,56,56,56h,56h,Region_5,273,4.18,0.395,8.62,10,2.693,24.31538462,6.084117647
NLA12_MI-129,1000096,43.95733488,-85.00046365,25.87205168,21,3.043696223,329.08,4,4060102,,50,50,50ae,50ae,Region_5,300,5.23,0.488,8.46,21,7.45,13.8375,5.926405229
NLA12_MI-130,1000161,45.1352057,-85.10758971,16.26658094,3.5,2.194384875,184.01,4,4060105,,51,51,51m,51m,Region_5,387,3.54,0.589,8.28,34,9.904,18.39487179,5.947058824
NLA12_MI-132,1000105,45.45225051,-87.75739561,13.21825643,4.5,1.421454041,213.03,4,4030108,,50,50,50k,50k,Region_5,82.1,12.7,1.246,7.8,15,0.29,26.09102564,6.085359477
NLA12_MI-133,1000152,44.72909861,-84.92612676,6.35230531,7.7,0.970859405,362.01,4,4060103,,50,50,50ae,50ae,Region_5,240,2.43,0.21,8.34,25,10.043,20.73717949,5.611045752
NLA12_MI-135,7004,42.41405836,-83.93137109,36.94498424,11.5,3.458249816,258.95,4,4090005,,56,56,56h,56h,Region_5,473,8.55,0.568,8.43,22,5.039,17.83636364,5.946339869
NLA12_MI-136,1000055,43.36480531,-85.37979014,19.92870769,6.7,1.690808032,278.58,4,4060102,,50,50,50af,50af,Region_5,51,12.83,0.721,7.17,17,0.33,24.89871795,5.926405229
NLA12_MI-137,1000117,46.27677652,-88.06319489,1.596551665,8.5,0.507061518,455.66,4,4030107,,50,50,50v,50v,Region_5,32.7,8.48,0.708,7.68,19,0.804,17.5,5.530588235
NLA12_MI-138,1000146,45.74250132,-84.41060851,101.8587675,3.6,7.514422374,184.98,4,4070003,,50,50,50ab,50ab,Region_5,215,14.91,1.13,8.68,34,11.607,21.16,5.947058824
NLA12_MI-139,1000046,42.38808843,-84.90798786,2.696718707,7,0.646357608,282.31,4,4050003,,56,56,56g,56g,Region_5,454,18.43,1.559,8.5,31,5.034,17.03571429,6.054901961
NLA12_MI-139,1000166,42.38808843,-84.90798786,2.696718707,6.8,0.646357608,282.31,4,4050003,,56,56,56g,56g,Region_5,447,19.74,1.476,8.35,35,7.736,20.92051282,6.054901961
NLA12_MI-141,1000132,46.69731067,-88.08197567,18.05137001,15.2,1.875611727,551.15,4,4030107,,50,50,50w,50w,Region_5,24.5,5.23,0.359,7.32,19,1.423,12.68,5.530588235
NLA12_MI-142,1000163,43.48649233,-84.76870838,3.44861954,3.6,0.762027949,238.35,4,4080202,,56,56,56g,56g,Region_5,448,15.98,1.204,8.26,75,34.151,21.97179487,5.965098039
NLA12_MI-144,7251,41.87226233,-85.86229695,3.033750795,2.7,0.773881589,258.16,4,4050001,,56,56,56b,56b,Region_5,285,5.21,0.643,7.98,26,6.635,29.33,6.104509804
NLA12_MI-145,1000172,43.7979845,-85.31301037,35.79299385,12,2.675697731,349.89,4,4060102,,50,50,50af,50af,Region_5,203,9.45,0.779,8.22,29,2.264,19.56153846,5.926405229
NLA12_MI-148,1000112,45.95449781,-87.98000286,119.956222,17,5.348138278,347.99,4,4030108,,50,50,50k,50k,Region_5,276,6.6,0.379,8.81,8,1.82,19.68333333,6.085359477
NLA12_MI-150,7787,46.50629005,-86.25490374,19.06054688,1.9,2.146218024,276.51,4,4060106,,50,50,50x,50x,Region_5,75.1,11.75,0.72,8.26,23,3.345,23.83333333,5.808235294
NLA12_MI-151,1000043,42.69438266,-84.53228457,8.421188949,6.6,1.658583111,251.36,4,4050004,,56,56,56g,56g,Region_5,413,5.07,0.398,8.97,10,1.046,26.225,6.054901961
NLA12_MI-152,1000075,42.75737274,-85.63804424,9.663838158,7,1.377962467,240.06,4,4050006,,56,56,56b,56b,Region_5,191.3,24.53,1.236,7.25,30,2.222,17.57857143,6.084117647
NLA12_MI-155,7005,42.47782363,-84.16713158,12.24327281,7.4,1.520619599,285.17,4,4090005,,56,56,56g,56g,Region_5,401,10.69,1.085,8.62,25,1.284,19.55,6.054901961
NLA12_MI-161,1000099,44.24710638,-85.48183584,1048.973014,6,17.13005271,392.8,4,4060102,,50,50,50af,50af,Region_5,140.2,9.12,0.61,7.99,30,4.339,24.58333333,5.803071895
NLA12_MI-162,1000103,46.46325834,-85.71666173,59.06040392,21.7,3.373757957,272.84,4,4020201,,50,50,50x,50x,Region_5,20,3.12,0.246,7.33,5,0.163,19.52820513,5.775490196
NLA12_MI-164,1000120,46.39966736,-87.44973497,12.28863934,0.9,2.307426427,357.63,4,4030110,,50,50,50v,50v,Region_5,39.1,11.86,1.168,6.68,47,3.272,23.1,5.808235294
NLA12_MI-165,1000101,44.3550178,-85.30575995,10.56813818,4.3,1.423225175,394.01,4,4060102,,50,50,50af,50af,Region_5,88.7,6.87,0.565,7.65,17,1.297,24.4375,5.803071895
NLA12_MI-167,1000058,42.9176234,-84.20373932,8.142607701,3,1.908205594,238.92,4,4050005,,56,56,56g,56g,Region_5,252,7.48,0.72,9.28,26,3.59,24.1,6.054901961
NLA12_MI-168,1000079,42.78409894,-85.11502111,36.97647575,11.9,2.494886938,247.07,4,4050007,,56,56,56g,56g,Region_5,461,5.13,3.663,8.42,23,6.22,17.92727273,6.084117647
NLA12_MI-169,1000111,46.39989795,-88.75176293,8.692896041,3.5,1.859357388,472.1,4,4020102,,50,50,50v,50v,Region_5,30.4,15.95,0.773,6.76,41,3.037,18.18,5.530588235
NLA12_MI-172,1000173,42.5677644,-85.45118289,20.64103982,11.6,1.917898099,260.77,4,4050007,,56,56,56h,56h,Region_5,209,5.46,0.566,8.3,16,3.066,17.30384615,6.084117647
NLA12_MI-177,1000186,44.86768546,-86.0181976,560.067088,3.7,10.25121226,180.95,4,4060104,,51,51,51m,51m,Region_5,239,3.29,0.388,8.45,23,9.044,23.58717949,6.343071895
NLA12_MI-178,1000191,46.48448683,-86.10510095,11.12022039,2.2,1.979803558,256.33,4,4060106,,50,50,50x,50x,Region_5,85.2,4.02,0.508,7.79,60,6.864,20.41666667,5.808235294
NLA12_MI-R08,6680,46.38091128,-88.72244848,65.0473118,NA,5.505395814,474.1,4,4020102,NLA06608-R5:KATHRYN,50,50,50v,50v,Region_5,91.1,5.01,0.496,7.94,23,1.943,21.65,5.530588235
NLA12_MI-R09,6741,46.08092364,-88.76960025,214.2152974,NA,6.907320347,467.3,4,4030106,NLA06608-R5:OTTAWA,50,50,50j,50j,Region_5,228,2.34,0.135,8.53,10,3.635,13.18333333,5.530588235
NLA12_MN-101,7124,47.58635938,-93.37906583,145.755289,10,12.39140554,412.98,7,7010103,NLA06608-0958,50,50,50s,50s,Region_5,118.5,11.62,0.524,8.15,22,7.027,17.58333333,5.491045752
NLA12_MN-101,8308,47.58635938,-93.37906583,145.755289,9.8,12.39140554,412.98,7,7010103,NLA06608-0958,50,50,50s,50s,Region_5,126.9,11.03,0.785,8.4,42,9.344,16.51153846,5.491045752
NLA12_MN-102,6663,47.06932181,-92.00102773,39.88678068,6.1,3.563279225,428.28,4,4010202,NLA06608-1347,50,50,50p,50p,Region_5,121.7,8.61,0.503,7.8,44,23.041,18.065,5.491045752
NLA12_MN-103,7748,46.43683525,-93.95778597,91.63863792,2,5.895503745,384.85,7,7010104,NLA06608-0771,50,50,50b,50b,Region_5,52.5,8.98,0.688,7.52,36,4.341,24,5.526993464
NLA12_MN-104,7573,46.70148609,-95.74794403,54.36967377,2.9,3.480711541,415.2,9,9020103,NLA06608-1326,51,51,51j,51j,Region_5,201,6.44,0.659,9.46,38,16.535,25.93717949,5.575686275
NLA12_MN-105,6798,47.94718951,-91.39257365,24.04895921,4.8,3.477815022,460.42,9,9030001,NLA06608-0526,50,50,50n,50n,Region_5,31.4,18.19,0.395,6.82,26,3.174,16.74166667,5.756862745
NLA12_MN-106,7765,45.91935185,-95.39679944,467.7618235,17.5,13.71375949,413.52,7,7010108,NLA06608-1390,51,51,51j,51j,Region_5,372,6.82,0.633,8.64,48,12.951,19.09615385,5.705294118
NLA12_MN-107,6602,45.10841972,-94.16285979,219.651007,14.5,7.211484629,294.56,7,7010204,NLA06608-0551,51,51,51i,51i,Region_5,545,8.71,4.063,8.56,98,7.141,17.31025641,5.705294118
NLA12_MN-108,6686,47.0737093,-94.60199282,105.3593499,24,6.059424186,402.25,7,7010102,NLA06608-0942,50,50,50q,50q,Region_5,273,4.56,0.395,8.61,21,10.961,13.01153846,5.590980392
NLA12_MN-109,6816,47.66784492,-90.98889692,42.06111957,1.6,3.17292971,511.99,4,4010101,NLA06608-1018,50,50,50n,50n,Region_5,38,11.53,1.055,7.35,25,2.943,21.91666667,5.756862745
NLA12_MN-110,7411,46.23642761,-94.33290643,144.0471314,4.8,5.954351704,357.17,7,7010104,NLA06608-0990,50,50,50b,50b,Region_5,216,10.9,0.791,8.57,40,16.295,23.94102564,5.575686275
NLA12_MN-111,6472,45.07573342,-93.12970047,63.74591101,9.1,3.791391775,270.25,7,7010206,NLA06608-1447,51,51,51a,51a,Region_5,407,7.33,0.679,8.64,20,0.948,17.14152564,5.757973856
NLA12_MN-112,7942,44.19518716,-93.9005398,186.683289,3.1,9.456984918,300.84,7,7020011,NLA06608-0279,51,51,51i,51i,Region_5,269,15.72,2.894,9.11,159,12.43,22.65897436,5.832875817
NLA12_MN-113,7243,44.43065079,-96.29029849,34.05383469,1.6,2.496035306,521.78,7,7020004,NLA06608-1111,46,46,46k,46k,Region_5,776,12.67,3.844,8.62,236,46.872,26.2474359,5.921437908
NLA12_MN-114,7971,45.23853942,-94.95293761,72.6803554,3.1,6.98763801,361.19,7,7010204,NLA06608-1239,51,51,51j,51j,Region_5,363,14.89,3.006,9.22,159,20.219,21.95,5.705294118
NLA12_MN-115,7767,46.41942533,-95.84002249,34.54004043,10.6,2.558299651,405.95,9,9020103,NLA06608-1198,51,51,51j,51j,Region_5,303,4.98,0.544,8.76,56,19.313,18.92141026,5.575686275
NLA12_MN-116,7141,44.90729392,-93.24242122,80.6717677,8.5,4.278820781,248.15,7,7010206,NLA06608-0679,51,51,51a,51a,Region_5,478,6.43,1.026,8.46,30,5.524,24.72857143,5.832875817
NLA12_MN-118,6471,44.94545187,-94.0350912,70.19571133,1,3.994630926,302.17,7,7010205,NLA06608-0167,51,51,51i,51i,Region_5,750,18.31,4.9,9.85,524,17.887,23.7,5.825751634
NLA12_MN-119,7737,45.40861219,-96.62584248,4821.588144,4,102.7742856,294.63,7,7020001,NLA06608-0359,46,46,46e,46e,Region_5,1241,9.16,1.364,8.69,152,30.76,24.90512821,5.839934641
NLA12_MN-120,6547,46.97471381,-95.6549086,742.9581336,3.9,13.78730967,448.36,9,9020103,NLA06608-1134,50,50,50q,50q,Region_5,242,8.35,0.734,8.42,46,12.764,13.95625,5.575686275
NLA12_MN-121,7723,45.30812879,-95.10304092,907.0460674,9.5,26.99303304,365.04,7,7020005,NLA06608-1383,51,51,51j,51j,Region_5,386,11.61,1.453,8.66,54,12.157,22.49615385,5.705294118
NLA12_MN-122,6548,44.99667926,-94.34099995,428.302632,4,9.177586318,322.88,7,7010204,NLA06608-1175,51,51,51i,51i,Region_5,302,8.3,0.791,9.07,38,7.229,21.32897436,5.825751634
NLA12_MN-123,7061,45.26728203,-96.37029506,2.270237866,4.8,0.866796345,308.06,7,7020001,,46,46,46e,46e,Region_5,1169,5.59,1.31,8.15,91,46.054,20.97179487,5.839934641
NLA12_MN-123,8283,45.26728203,-96.37029506,2.270237866,4.9,0.866796345,308.06,7,7020001,,46,46,46e,46e,Region_5,1237,4.88,1.231,8.25,93,37.221,20.49487179,5.839934641
NLA12_MN-126,7381,46.98806594,-94.46779773,1.504053802,2.5,0.521950511,420.17,7,7010102,,50,50,50q,50q,Region_5,26.3,9.09,0.766,7.22,28,0.259,25.87435897,5.575686275
NLA12_MN-127,8087,46.12736157,-96.13317067,13.55617998,2,1.847085886,340.36,9,9020101,,48,48,48a,48a,Region_5,753,15.09,1.994,8.83,110,30.96,21.57692308,5.758039216
NLA12_MN-130,6721,48.39551806,-92.65806118,39.82474224,3.6,4.989109254,347.51,9,9030003,,50,50,50n,50n,Region_5,38,14.39,0.558,6.33,31,2.72,20.50423077,5.439607843
NLA12_MN-131,7574,47.64384931,-96.24137504,7.57304878,1.1,1.127885793,351.13,9,9020303,,48,48,48d,48d,Region_5,306,15.23,1.699,8.98,82,36.582,25.66538462,5.703006536
NLA12_MN-132,6526,45.52853972,-94.53488217,45.88686424,12,2.926992151,357.09,7,7010201,,51,51,51k,51k,Region_5,405,10.77,0.976,8.65,38,10.029,16.28858974,5.705294118
NLA12_MN-135,7945,45.17625487,-95.15019259,22.56591079,1.1,3.315829079,347.04,7,7020004,,47,47,47b,47b,Region_5,437,19.15,3.875,8.35,259,17.841,125.2487179,5.705294118
NLA12_MN-136,8135,45.86625548,-95.29576378,3.398836968,1.7,0.699344184,421.94,7,7010202,,51,51,51l,51l,Region_5,129.5,7.99,0.904,8.03,82,14.285,21.81423077,5.705294118
NLA12_MN-137,6574,47.11718744,-96.01183873,15.27083539,1.3,2.059896726,374.33,9,9020108,,48,48,48d,48d,Region_5,897,21.33,4.638,9.25,272,3.22,16.9,5.703006536
NLA12_MN-138,6870,48.19502998,-90.87628104,7.789892555,3.1,1.471318284,442.91,9,9030001,,50,50,50n,50n,Region_5,30.8,18.97,0.383,6.89,28,7.027,21.15,5.23124183
NLA12_MN-141,7403,46.39269586,-95.90356295,43.44862827,5.6,4.758362269,396.81,9,9020103,,51,51,51j,51j,Region_5,320,6.13,0.531,8.55,41,19.886,25.30384615,5.575686275
NLA12_MN-143,7581,46.73240071,-96.07604509,3.956568953,1.7,0.771927526,411.64,9,9020103,,51,51,51j,51j,Region_5,314,12.66,1.885,8.93,69,6.78,25.32948718,5.758039216
NLA12_MN-144,8295,46.65012172,-94.12488338,5.551280412,1.8,1.583164128,378.13,7,7010105,,50,50,50q,50q,Region_5,166.4,7.71,0.67,8.76,25,1.79,24.51410256,5.575686275
NLA12_MN-145,6470,45.18204986,-92.81783999,44.76190983,3.6,5.814377676,277.13,7,7030005,,51,51,51a,51a,Region_5,184.3,7.31,0.688,8.24,28,1.027,21.59782051,5.757973856
NLA12_MN-147,7052,46.01981243,-92.58812118,17.3831634,4.4,1.818923637,296.35,7,7030001,,50,50,50b,50b,Region_5,20.4,7.33,0.744,7.03,45,0.195,23.85,5.526993464
NLA12_MN-150,6839,48.02221592,-91.43895436,12.0014399,3.5,1.522715988,427.26,9,9030001,,50,50,50n,50n,Region_5,63.6,19.52,0.764,7.31,17,5.307,20.07833333,5.23124183
NLA12_MN-152,7924,45.42532395,-95.48193854,19.99487029,3.3,2.865947492,364.14,7,7020005,,51,51,51j,51j,Region_5,298,7.98,1.756,8.83,132,24.243,22.00384615,5.705294118
NLA12_MN-153,6876,47.05748973,-95.78259373,12.52942371,5.6,1.803463055,454.19,9,9020106,,51,51,51j,51j,Region_5,286,7.27,0.586,8.45,22,5.571,19.88705128,5.590980392
NLA12_MN-157,7425,46.2537416,-95.9373614,35.25267076,6,3.252606434,390.66,9,9020103,,51,51,51j,51j,Region_5,970,15.41,2.049,8.9,86,22.453,21.86205128,5.575686275
NLA12_MN-158,8141,47.66607411,-95.78566673,15.63988771,1.8,2.258061151,380.45,9,9020305,,48,48,48d,48d,Region_5,314,16.6,4.363,9.15,425,22.777,20.39358974,5.590980392
NLA12_MN-160,7828,46.19672628,-94.57418003,2.691890753,4,0.628721924,404.17,7,7010104,,50,50,50q,50q,Region_5,18.47,9.43,0.9,6.81,40,0.303,19.3,5.575686275
NLA12_MN-162,8404,47.55974319,-93.03255611,10.91831676,6.3,1.377208057,434.27,7,7010103,,50,50,50s,50s,Region_5,52.4,16.8,0.874,7.06,23,0.236,14.4025641,5.491045752
NLA12_MN-163,6716,45.47428943,-93.34520865,141.3297998,2.6,8.211044841,278.98,7,7010207,,51,51,51h,51h,Region_5,235,7.57,1.268,8.65,107,10.292,22.3,5.757973856
NLA12_MN-167,7815,45.07766113,-94.8104013,57.22322125,2.9,3.533779977,342.16,7,7010205,,47,47,47b,47b,Region_5,361,8.59,1.58,8.59,172,17.711,128.5512821,5.705294118
NLA12_MN-170,8405,47.91117443,-90.48657814,87.6231218,7.5,8.991054402,587.5,4,4010101,,50,50,50n,50n,Region_5,33.5,7.98,0.396,7.39,32,6.059,17.58571429,5.756862745
NLA12_MN-171,8284,45.50796963,-96.51288831,1.121517679,1.3,0.448946075,346.17,9,9020102,,46,46,46e,46e,Region_5,1742,18.83,1.96,8.62,72,4.791,23.3,5.839934641
NLA12_MN-177,7802,44.2618758,-93.82457124,13.25696036,1.5,2.542163008,310.05,7,7020007,,51,51,51i,51i,Region_5,234,14.09,2.358,8.24,243,10.788,25.2525641,5.832875817
NLA12_MN-180,8397,45.85610163,-95.56327026,45.64690885,7.8,4.636495084,415.35,7,7010108,,51,51,51j,51j,Region_5,343,12.01,1.401,8.68,40,4.78,18.27051282,5.705294118
NLA12_MN-181,8396,47.24386707,-95.13155437,42.01730969,1.7,2.570383915,443.16,7,7010101,,50,50,50r,50r,Region_5,205,9.3,0.941,8.14,49,16.947,21.8,5.590980392
NLA12_MN-R01,7432,46.87323752,-95.73232612,139.0504772,NA,10.50970183,437.86,9,9020103,NLA06608-0110,51,51,51j,51j,Region_5,240,5.93,0.54,8.66,11,1.888,19.59615385,5.575686275
NLA12_MN-R12,7419,47.18720256,-95.18406203,2.695120376,NA,0.623482197,479.13,7,7010101,,50,50,50q,50q,Region_5,32.5,7.14,0.668,7.84,25,0.541,27.29615385,5.590980392
NLA12_MN-R13,7464,47.04442303,-94.50397199,2.772434665,NA,0.95459709,428.22,7,7010102,,50,50,50q,50q,Region_5,25,11.55,0.873,7.01,28,0.298,17.62564103,5.590980392
NLA12_MN-R14,7500,46.83201964,-92.69504592,25.79552452,NA,2.040329074,400.97,4,4010201,,50,50,50p,50p,Region_5,191.5,9.79,0.519,8.31,30,11.872,12.38717949,5.526993464
NLA12_MO-101,7416,37.80745621,-94.20729855,11.75485577,2.7,1.713914062,253.52,10,10290105,NLA06608-0808,40,40,40d,40d,Region_7,181.1,7.57,1.318,8.36,97,6.132,29.41282051,6.245620915
NLA12_MO-101,8660,37.80745621,-94.20729855,11.75485577,3.6,1.713914062,253.52,10,10290105,NLA06608-0808,40,40,40d,40d,Region_7,183,6.8,1.219,8.34,94,4.934,20.62051282,6.245620915
NLA12_MO-102,8813,37.87140844,-93.28360934,3371.814665,10.8,188.0909424,256.6,10,10290107,NLA06608-2152,39,39,39e,39e,Region_7,266,4.24,0.803,8.38,48,2.631,21.49102564,6.185098039
NLA12_MO-103,7255,39.41430868,-94.49779458,3008.069261,8.6,176.1627203,264.36,10,10240012,NLA06608-0076,40,40,40a,40a,Region_7,248,4.81,0.689,7.85,34,1.075,26.46666667,6.275686275
NLA12_MO-104,6746,37.64948066,-90.58515268,70.64731132,7.5,6.050109161,323.96,8,8020202,NLA06608-0224,39,39,39f,39f,Region_7,188.7,3.11,0.246,7.72,25,9.53,22.3025641,6.132418301
NLA12_MO-105,7911,38.0883808,-91.45203505,114.987483,6.7,11.18571599,271.02,7,7140103,NLA06608-1056,39,39,39d,39d,Region_7,95.3,5.54,0.476,7.44,42,7.387,25.26410256,6.175751634
NLA12_MO-106,8554,36.91927707,-90.31725137,2844.071472,4.6,191.8481142,109.07,8,8020202,NLA06608-1504,39,39,39j,39j,Region_7,224,3,1.126,8.44,110,10.369,26.30128205,6.306993464
NLA12_MO-107,6517,36.59005203,-89.26963116,30.83716089,2.5,5.081840461,86.5,8,8010100,NLA06608-0608,73,73,73a,73a,Region_7,500,4.6,0.985,8.3,200,10.329,26.29871795,6.264379085
NLA12_MO-108,6992,36.6598375,-91.8828209,21.27235786,4.8,2.354498711,324.15,11,11010010,,39,39,39d,39d,Region_7,153,4.05,0.3,9.33,20,5.406,27.79871795,6.243202614
NLA12_MO-108,7974,36.6598375,-91.8828209,21.27235786,4.6,2.354498711,324.15,11,11010010,,39,39,39d,39d,Region_7,144,4.05,0.399,9.05,33,9.681,26.54871795,6.243202614
NLA12_MO-109,6462,39.15347063,-91.87233538,31.6189063,9.5,3.666828093,230.21,7,7110006,,40,40,40e,40e,Region_7,218,7.45,1.068,8.87,67,1.18,18.34358974,6.186013072
NLA12_MO-110,7912,38.4288935,-91.48070368,31.92801298,8.2,4.204276268,237.43,10,10290203,,39,39,39e,39e,Region_7,65.7,5.52,0.354,7.75,29,7.017,19.08717949,6.175751634
NLA12_MO-115,7132,40.08080659,-93.57644014,26.65855087,6.8,3.423124608,241.13,10,10280102,,40,40,40a,40a,Region_7,197.7,6.15,0.674,8.41,50,5.714,22.26666667,6.248039216
NLA12_MO-117,6747,37.91098069,-90.63089462,1.770425006,6.5,0.546060167,285.66,7,7140104,,39,39,39g,39g,Region_7,157.8,3.68,0.245,8.42,10,1.401,21.84487179,6.132418301
NLA12_MO-119,6614,38.43441184,-93.877775,8.855996022,3.5,2.356782835,230.87,10,10290108,,40,40,40d,40d,Region_7,878,3.86,0.326,8.23,27,4.752,25.2025641,6.214444444
NLA12_MO-120,8416,38.93934838,-91.28285684,4.328028714,3.6,0.877413507,226.45,7,7110008,,40,40,40e,40e,Region_7,169.8,7.29,1.305,9.03,69,3.911,22.95,6.175751634
NLA12_MO-122,8289,40.14196149,-92.57464272,5.282882156,3.6,1.161515796,282.99,7,7110005,,40,40,40e,40e,Region_7,205,10.57,2.289,8.54,235,5.624,22.67948718,-0.359803922
NLA12_MO-123,8118,38.62966176,-92.60391967,2.482681426,3.3,0.680138971,250.37,10,10300102,,72,72,72f,72f,Region_7,163.8,9.67,1.295,8.45,135,14.432,21.90384615,6.179477124
NLA12_MO-126,8290,40.23250489,-92.69885469,6.089044728,2.1,1.279781056,226.99,10,10280201,,40,40,40a,40a,Region_7,668,12.98,2.233,8.17,392,16.84,26.30769231,-0.359803922
NLA12_MO-R01,7086,37.72727909,-90.92263214,124.3663722,NA,10.67356733,332.23,7,7140104,NLA06608-R767,39,39,39f,39f,Region_7,145.1,2.61,0.195,8.32,8,3.119,17.30512821,6.132418301
NLA12_MO-R02,7042,37.38849146,-91.26210909,8.896604714,NA,1.908151976,307.26,11,11010008,NLA06608-R770,39,39,39h,39h,Region_7,187.5,2.81,0.401,9.03,18,6.297,29.92564103,6.146405229
